"Tile.Size","Match.Score","Prev.Length","Prev.Type","Browse.Time"
0.3,80,100,"TT",16.6664509611457
0.1,100,100,"TT",21.6608849519188
0.3,100,120,"TT",19.4924372232387
0.1,80,120,"TT",18.9512587994934
0.3,80,100,"TT",15.2754355937074
0.1,100,100,"TT",19.9439820237381
0.3,100,120,"TT",22.8235946070491
0.1,80,120,"TT",17.9299313647371
0.3,80,100,"TT",13.9428844572781
0.1,100,100,"TT",17.8387938740988
0.3,100,120,"TT",21.781530952194
0.1,80,120,"TT",18.8983290933712
0.3,80,100,"TT",15.7940827407191
0.1,100,100,"TT",18.6626804766704
0.3,100,120,"TT",18.5570757046869
0.1,80,120,"TT",18.396232290748
0.3,80,100,"TT",15.7531505449155
0.1,100,100,"TT",19.4864160667669
0.3,100,120,"TT",19.9175432757824
0.1,80,120,"TT",18.5380944044746
0.3,80,100,"TT",16.2371397201821
0.1,100,100,"TT",20.6328312547361
0.3,100,120,"TT",19.4879433298014
0.1,80,120,"TT",19.4916922216174
0.3,80,100,"TT",15.8401108837922
0.1,100,100,"TT",18.2966181781227
0.3,100,120,"TT",18.1038020855304
0.1,80,120,"TT",20.1074900558058
0.3,80,100,"TT",15.5287084559136
0.1,100,100,"TT",20.0620990378288
0.3,100,120,"TT",21.0209519639217
0.1,80,120,"TT",19.5439164461431
0.3,80,100,"TT",16.4668852461872
0.1,100,100,"TT",19.9210038904125
0.3,100,120,"TT",20.0370601714554
0.1,80,120,"TT",19.0483157985378
0.3,80,100,"TT",15.4074025635114
0.1,100,100,"TT",20.4339340086588
0.3,100,120,"TT",18.9725944176395
0.1,80,120,"TT",17.7949685835473
0.3,80,100,"TT",16.7889833509924
0.1,100,100,"TT",19.836841556907
0.3,100,120,"TT",20.9502057591364
0.1,80,120,"TT",19.0955044099997
0.3,80,100,"TT",16.0885298926423
0.1,100,100,"TT",18.1425854135905
0.3,100,120,"TT",20.1348292243516
0.1,80,120,"TT",19.8736314769675
0.3,80,100,"TT",16.958800847404
0.1,100,100,"TT",18.154474593523
0.3,100,120,"TT",19.3808926442515
0.1,80,120,"TT",18.4198181610234
0.3,80,100,"TT",15.1710272586587
0.1,100,100,"TT",19.1106578251534
0.3,100,120,"TT",19.6689354216335
0.1,80,120,"TT",18.7706729468913
0.3,80,100,"TT",16.2789460664194
0.1,100,100,"TT",18.537456260007
0.3,100,120,"TT",18.0182667402212
0.1,80,120,"TT",17.5883446237422
0.3,80,100,"TT",16.6686172534082
0.1,100,100,"TT",17.8081732014385
0.3,100,120,"TT",20.2142255819786
0.1,80,120,"TT",18.0647785954438
0.3,80,100,"TT",16.9738988298057
0.1,100,100,"TT",18.5119369404722
0.3,100,120,"TT",19.8168583246623
0.1,80,120,"TT",19.4147540281142
0.3,80,100,"TT",16.7849702761565
0.1,100,100,"TT",18.2815601957439
0.3,100,120,"TT",21.317702687712
0.1,80,120,"TT",19.6264749279091
0.3,80,100,"TT",15.4298749531124
0.1,100,100,"TT",20.6296407303688
0.3,100,120,"TT",19.0107204690296
0.1,80,120,"TT",20.1950971340775
0.3,80,100,"TT",16.1668691354983
0.1,100,100,"TT",20.2546837495852
0.3,100,120,"TT",21.3126122895087
0.1,80,120,"TT",18.6914996796615
0.3,80,100,"TT",16.8376331931465
0.1,100,100,"TT",18.4818754650271
0.3,100,120,"TT",19.257616123509
0.1,80,120,"TT",18.1127119772651
0.3,80,100,"TT",14.8780699257735
0.1,100,100,"TT",19.1061275115353
0.3,100,120,"TT",19.2287614048071
0.1,80,120,"TT",17.2395543326042
0.3,80,100,"TT",15.9174054807566
0.1,100,100,"TT",18.1069544815566
0.3,100,120,"TT",19.3916586816329
0.1,80,120,"TT",18.9429734492741
0.3,80,100,"TT",14.8048969969625
0.1,100,100,"TT",18.917113779053
0.3,100,120,"TT",19.598351917097
0.1,80,120,"TT",18.3058231748916
0.3,80,100,"TT",17.7628051102224
0.1,100,100,"TT",20.2357371333377
0.3,100,120,"TT",18.7211922160938
0.1,80,120,"TT",18.0106563988182
0.3,80,100,"TT",16.1188318694708
0.1,100,100,"TT",19.4701862670957
0.3,100,120,"TT",18.6924700578736
0.1,80,120,"TT",19.1803983864975
0.3,80,100,"TT",17.0803790690444
0.1,100,100,"TT",19.0841324997702
0.3,100,120,"TT",21.4948484071437
0.1,80,120,"TT",19.43529241253
0.3,80,100,"TT",15.1397183361749
0.1,100,100,"TT",18.9680488116322
0.3,100,120,"TT",18.8131896973258
0.1,80,120,"TT",19.9346765278306
0.3,80,100,"TT",16.6513558158634
0.1,100,100,"TT",18.925783465093
0.3,100,120,"TT",20.7947884483247
0.1,80,120,"TT",20.7343829579837
0.3,80,100,"TT",17.3085744888889
0.1,100,100,"TT",20.9549322786394
0.3,100,120,"TT",18.7064705402532
0.1,80,120,"TT",20.5883302679748
0.3,80,100,"TT",18.6219023934747
0.1,100,100,"TT",18.1123039267039
0.3,100,120,"TT",17.8893234774566
0.1,80,120,"TT",19.8682004802467
0.3,80,100,"TT",16.2628122969754
0.1,100,100,"TT",19.4428524455348
0.3,100,120,"TT",21.1862756412968
0.1,80,120,"TT",18.4687622256526
0.3,80,100,"TT",17.098447222276
0.1,100,100,"TT",19.9250951459009
0.3,100,120,"TT",20.2461992835906
0.1,80,120,"TT",18.5711513653461
0.3,80,100,"TT",18.7702779979682
0.1,100,100,"TT",19.1146132356333
0.3,100,120,"TT",19.3006164822889
0.1,80,120,"TT",19.9528992750877
0.3,80,100,"TT",16.7655804552894
0.1,100,100,"TT",19.733120425025
0.3,100,120,"TT",20.9378407092859
0.1,80,120,"TT",19.0871058153361
0.3,80,100,"TT",16.0120943767326
0.1,100,100,"TT",18.7216370050528
0.3,100,120,"TT",20.5074845770489
0.1,80,120,"TT",20.372603684948
0.3,80,100,"TT",17.2986500784583
0.1,100,100,"TT",19.1957579792235
0.3,100,120,"TT",19.0594237497273
0.1,80,120,"TT",17.8473030787755
0.3,80,100,"TT",16.7493283024024
0.1,100,100,"TT",17.4278130228828
0.3,100,120,"TT",19.5521506102271
0.1,80,120,"TT",18.6672748813105
0.3,80,100,"TT",17.5106885564348
0.1,100,100,"TT",19.968307448458
0.3,100,120,"TT",19.159363035752
0.1,80,120,"TT",19.7480479154895
0.3,80,100,"TT",16.9615761318812
0.1,100,100,"TT",18.6895613503208
0.3,100,120,"TT",20.1912216438711
0.1,80,120,"TT",18.9534023463255
0.3,80,100,"TT",16.1559534610631
0.1,100,100,"TT",19.6136974882188
0.3,100,120,"TT",20.2996633487667
0.1,80,120,"TT",18.9741392788393
0.3,80,100,"TT",15.8978323671693
0.1,100,100,"TT",20.3302254260227
0.3,100,120,"TT",19.3840653881481
0.1,80,120,"TT",17.3902009152915
0.3,80,100,"TT",17.041901898726
0.1,100,100,"TT",21.136572267935
0.3,100,120,"TT",19.2747624219716
0.1,80,120,"TT",19.2168040233443
0.3,80,100,"TT",16.4938053806122
0.1,100,100,"TT",19.1829731798515
0.3,100,120,"TT",20.1154563108872
0.1,80,120,"TT",18.6938364419789
0.3,80,100,"TT",16.7310723572885
0.1,100,100,"TT",20.8233233653604
0.3,100,120,"TT",20.026249734818
0.1,80,120,"TT",18.9533324431171
0.3,80,100,"TT",17.0503811867547
0.1,100,100,"TT",19.1117406518959
0.3,100,120,"TT",18.8604623988656
0.1,80,120,"TT",17.3127300594186
0.3,80,100,"TT",16.7759341233812
0.1,100,100,"TT",20.036484342866
0.3,100,120,"TT",20.8891889980887
0.1,80,120,"TT",18.1277713706434
0.3,80,100,"TT",17.9557347108235
0.1,100,100,"TT",18.0113345540752
0.3,100,120,"TT",20.9588509317933
0.1,80,120,"TT",19.825934579409
0.3,80,100,"TT",15.5434398479449
0.1,100,100,"TT",19.3303953409658
0.3,100,120,"TT",20.0120735790755
0.1,80,120,"TT",19.1409966634953
0.3,80,100,"TT",14.8019189789411
0.1,100,100,"TT",21.220278063499
0.3,100,120,"TT",19.5745526171426
0.1,80,120,"TT",18.0305544482367
0.3,80,100,"TT",16.7074449535867
0.1,100,100,"TT",17.9448170588293
0.3,100,120,"TT",18.969957229986
0.1,80,120,"TT",17.9284144293663
0.3,80,100,"TT",14.2790799830491
0.1,100,100,"TT",20.7753657651769
0.3,100,120,"TT",18.5041508974418
0.1,80,120,"TT",19.2876667039389
0.3,80,100,"TT",16.5823876713551
0.1,100,100,"TT",20.3463554519355
0.3,100,120,"TT",19.6855784762969
0.1,80,120,"TT",17.9297750145528
0.3,80,100,"TT",18.9857662952658
0.1,100,100,"TT",19.5638759884341
0.3,100,120,"TT",19.9127913741038
0.1,80,120,"TT",19.169804652829
0.3,80,100,"TT",16.5412228268164
0.1,100,100,"TT",19.1252800432416
0.3,100,120,"TT",21.1412525920786
0.1,80,120,"TT",20.9990260056257
0.3,80,100,"TT",16.1301602512176
0.1,100,100,"TT",20.4989947322598
0.3,100,120,"TT",21.5356152342126
0.1,80,120,"TT",18.494139371018
0.3,80,100,"TT",14.5353718494062
0.1,100,100,"TT",21.8067896518387
0.3,100,120,"TT",21.9252887288636
