"Match.Score","Prev.Length","Tile.Size","Prev.Type","Browse.Time"
80,100,0.2,"TT",17.6489838342873
100,100,0.2,"TT",20.2006462008146
90,110,0.2,"TT",21.3425504116567
80,120,0.2,"TT",18.2887128018398
100,120,0.2,"TT",18.6012154558334
80,100,0.2,"TT",15.6481706141611
100,100,0.2,"TT",18.6352941572685
90,110,0.2,"TT",18.9620082320531
80,120,0.2,"TT",17.434059318083
100,120,0.2,"TT",19.9422313913241
80,100,0.2,"TT",16.8425601983621
100,100,0.2,"TT",20.2623978190573
90,110,0.2,"TT",18.8716236773127
80,120,0.2,"TT",17.9848802785463
100,120,0.2,"TT",20.1199423798301
80,100,0.2,"TT",16.652920504795
100,100,0.2,"TT",19.5821409747063
90,110,0.2,"TT",21.1773896595941
80,120,0.2,"TT",19.9009577976083
100,120,0.2,"TT",18.3839977854398
80,100,0.2,"TT",15.5124888808206
100,100,0.2,"TT",19.5897466354625
90,110,0.2,"TT",19.9353735854302
80,120,0.2,"TT",19.4025577461979
100,120,0.2,"TT",19.4684095887504
80,100,0.2,"TT",16.7753138617361
100,100,0.2,"TT",20.0963075428934
90,110,0.2,"TT",19.6614026309269
80,120,0.2,"TT",19.7297440464832
100,120,0.2,"TT",19.6936555857924
80,100,0.2,"TT",15.3707389859384
100,100,0.2,"TT",18.5875232215203
90,110,0.2,"TT",20.2753737188887
80,120,0.2,"TT",19.5321306850275
100,120,0.2,"TT",19.4852576409745
80,100,0.2,"TT",15.7498971868896
100,100,0.2,"TT",19.8192374822373
90,110,0.2,"TT",18.9542480528189
80,120,0.2,"TT",20.1395502877625
100,120,0.2,"TT",20.3331060034109
80,100,0.2,"TT",14.7353269888524
100,100,0.2,"TT",19.6283919741066
90,110,0.2,"TT",18.9881984256023
80,120,0.2,"TT",16.5689614919237
100,120,0.2,"TT",19.0798729624964
80,100,0.2,"TT",14.8089571090745
100,100,0.2,"TT",18.7440347317663
90,110,0.2,"TT",19.0907099652391
80,120,0.2,"TT",18.1743433937186
100,120,0.2,"TT",18.8113062453502
80,100,0.2,"TT",18.7437389044182
100,100,0.2,"TT",19.7098999430222
90,110,0.2,"TT",18.8904641017272
80,120,0.2,"TT",18.221153448182
100,120,0.2,"TT",20.565594032214
80,100,0.2,"TT",15.5862520222644
100,100,0.2,"TT",20.6304571176477
90,110,0.2,"TT",17.4936965298589
80,120,0.2,"TT",17.4300757674354
100,120,0.2,"TT",21.2587754940725
80,100,0.2,"TT",17.6330585240692
100,100,0.2,"TT",18.8457886954408
90,110,0.2,"TT",19.0361047606197
80,120,0.2,"TT",19.0675344573373
100,120,0.2,"TT",19.2666735187561
80,100,0.2,"TT",15.9962224929556
100,100,0.2,"TT",18.6929932725666
90,110,0.2,"TT",19.598360433497
80,120,0.2,"TT",18.5864806860817
100,120,0.2,"TT",20.73243626424
80,100,0.2,"TT",16.098999820415
100,100,0.2,"TT",18.8920973440081
90,110,0.2,"TT",19.0480620087868
80,120,0.2,"TT",18.2661789149769
100,120,0.2,"TT",20.5334299946712
80,100,0.2,"TT",15.9364366818375
100,100,0.2,"TT",19.0346862054227
90,110,0.2,"TT",18.7592214166963
80,120,0.2,"TT",19.4055688634755
100,120,0.2,"TT",20.7484647868406
80,100,0.2,"TT",15.8111010910856
100,100,0.2,"TT",19.775281767127
90,110,0.2,"TT",18.9766777320229
80,120,0.2,"TT",19.6030408038503
100,120,0.2,"TT",19.694114893216
80,100,0.2,"TT",15.5917495627824
100,100,0.2,"TT",19.2597129906332
90,110,0.2,"TT",18.7843984682884
80,120,0.2,"TT",19.4804394095285
100,120,0.2,"TT",19.7936068961691
80,100,0.2,"TT",14.9705194580105
100,100,0.2,"TT",19.4853454046852
90,110,0.2,"TT",20.4321232344726
80,120,0.2,"TT",17.9859389336327
100,120,0.2,"TT",19.5828803849742
80,100,0.2,"TT",16.1620923517458
100,100,0.2,"TT",19.0469527213183
90,110,0.2,"TT",19.3523786852475
80,120,0.2,"TT",20.1485851640855
100,120,0.2,"TT",20.1501535339672
80,100,0.2,"TT",14.6849046310828
100,100,0.2,"TT",19.1950212508169
90,110,0.2,"TT",18.4264384130503
80,120,0.2,"TT",20.3851873278213
100,120,0.2,"TT",18.5362623983121
80,100,0.2,"TT",17.3407327543707
100,100,0.2,"TT",17.7811037366418
90,110,0.2,"TT",19.6295715453064
80,120,0.2,"TT",19.6795112902817
100,120,0.2,"TT",19.5975817666071
80,100,0.2,"TT",17.2956435142724
100,100,0.2,"TT",18.8049066404913
90,110,0.2,"TT",17.6147249258898
80,120,0.2,"TT",21.1396198381554
100,120,0.2,"TT",19.2210468661095
80,100,0.2,"TT",16.6535731328813
100,100,0.2,"TT",20.246290074689
90,110,0.2,"TT",19.0921371809207
80,120,0.2,"TT",17.1113571678079
100,120,0.2,"TT",20.3005348433593
80,100,0.2,"TT",15.6459398977059
100,100,0.2,"TT",20.7577972169581
90,110,0.2,"TT",19.757767408445
80,120,0.2,"TT",19.8090693943916
100,120,0.2,"TT",19.7822475541059
80,100,0.2,"TT",16.2493266800536
100,100,0.2,"TT",18.0066161566043
90,110,0.2,"TT",18.5261902073911
80,120,0.2,"TT",18.5779242008564
100,120,0.2,"TT",20.3558669397185
80,100,0.2,"TT",16.4185398086744
100,100,0.2,"TT",19.4771269997392
90,110,0.2,"TT",17.6821599604996
80,120,0.2,"TT",18.2216541196878
100,120,0.2,"TT",18.2001404947239
80,100,0.2,"TT",13.4400164587909
100,100,0.2,"TT",18.5835695436609
90,110,0.2,"TT",18.5668771010204
80,120,0.2,"TT",20.7998784961914
100,120,0.2,"TT",20.4803050896657
80,100,0.2,"TT",16.08905661812
100,100,0.2,"TT",20.0348107518835
90,110,0.2,"TT",17.7205862784393
80,120,0.2,"TT",19.7977812829787
100,120,0.2,"TT",18.5646667206448
80,100,0.2,"TT",16.9361021330896
100,100,0.2,"TT",18.4411844937054
90,110,0.2,"TT",19.2778615496943
80,120,0.2,"TT",20.6928033728915
100,120,0.2,"TT",21.2737346260186
80,100,0.2,"TT",16.0682590625139
100,100,0.2,"TT",20.8563127944352
90,110,0.2,"TT",19.1330025553543
80,120,0.2,"TT",17.1658189600853
100,120,0.2,"TT",19.6328416448392
80,100,0.2,"TT",15.7656371067775
100,100,0.2,"TT",19.8928586911112
90,110,0.2,"TT",19.9903225356188
80,120,0.2,"TT",19.0844113318909
100,120,0.2,"TT",18.9075831343305
80,100,0.2,"TT",14.8992725681359
100,100,0.2,"TT",18.9865371468402
90,110,0.2,"TT",18.0615330920155
80,120,0.2,"TT",17.8482582785353
100,120,0.2,"TT",19.3099285302817
80,100,0.2,"TT",17.5197529960731
100,100,0.2,"TT",18.5213684114164
90,110,0.2,"TT",17.7871966598362
80,120,0.2,"TT",19.7895338508625
100,120,0.2,"TT",20.6848716573192
80,100,0.2,"TT",16.5876004579646
100,100,0.2,"TT",19.2291217306153
90,110,0.2,"TT",17.6933768052624
80,120,0.2,"TT",19.9011974329337
100,120,0.2,"TT",19.6030658146545
80,100,0.2,"TT",16.2195462957478
100,100,0.2,"TT",20.0997393541506
90,110,0.2,"TT",19.3419604491383
80,120,0.2,"TT",19.0995930766873
100,120,0.2,"TT",20.3160740434011
80,100,0.2,"TT",15.0385467432361
100,100,0.2,"TT",18.653872544138
90,110,0.2,"TT",19.8821507022603
80,120,0.2,"TT",20.2380444878343
100,120,0.2,"TT",18.0687244249587
80,100,0.2,"TT",16.6930998999432
100,100,0.2,"TT",18.2740184159748
90,110,0.2,"TT",19.439284767219
80,120,0.2,"TT",20.289337460956
100,120,0.2,"TT",19.8709334308236
80,100,0.2,"TT",15.3090219165682
100,100,0.2,"TT",19.5506630665492
90,110,0.2,"TT",18.7491303692706
80,120,0.2,"TT",21.2695442055961
100,120,0.2,"TT",20.0916945208911
80,100,0.2,"TT",14.5170879590926
100,100,0.2,"TT",20.5027576359259
90,110,0.2,"TT",18.2190649894786
80,120,0.2,"TT",17.6307781626508
100,120,0.2,"TT",19.1013040610278
80,100,0.2,"TT",16.3935301087033
100,100,0.2,"TT",18.2598107821101
90,110,0.2,"TT",19.7648362611042
80,120,0.2,"TT",18.9547607892221
100,120,0.2,"TT",19.1097091395001
80,100,0.2,"TT",16.3066274531354
100,100,0.2,"TT",18.9389471281025
90,110,0.2,"TT",19.6495759845336
80,120,0.2,"TT",20.2303030745205
100,120,0.2,"TT",20.921623521387
80,100,0.2,"TT",15.9780858476764
100,100,0.2,"TT",16.3698092511632
90,110,0.2,"TT",19.5652143423646
80,120,0.2,"TT",18.4447741295398
100,120,0.2,"TT",20.7247950155665
80,100,0.2,"TT",15.5505507921226
100,100,0.2,"TT",19.063664674913
90,110,0.2,"TT",21.1044048027494
80,120,0.2,"TT",19.2365283683082
100,120,0.2,"TT",21.3981718234506
80,100,0.2,"TT",15.8174234749168
100,100,0.2,"TT",18.534582766527
90,110,0.2,"TT",19.3999360612203
80,120,0.2,"TT",18.8499384094358
100,120,0.2,"TT",19.5382919809659
80,100,0.2,"TT",15.8008911821963
100,100,0.2,"TT",18.7860674028383
90,110,0.2,"TT",20.4464720743638
80,120,0.2,"TT",18.9460652560851
100,120,0.2,"TT",20.8972959061996
80,100,0.2,"TT",13.8025011635566
100,100,0.2,"TT",18.9202426821229
90,110,0.2,"TT",19.1440475751037
80,120,0.2,"TT",20.0566454262467
100,120,0.2,"TT",19.6341184989071
80,100,0.2,"TT",17.5204760238641
100,100,0.2,"TT",18.5300953041199
90,110,0.2,"TT",18.8315851384125
80,120,0.2,"TT",20.247445671737
100,120,0.2,"TT",18.253720884839
80,100,0.2,"TT",15.6701924049835
100,100,0.2,"TT",18.8590068460725
90,110,0.2,"TT",19.316784025107
80,120,0.2,"TT",18.5533729257112
100,120,0.2,"TT",21.9718991309819
80,100,0.2,"TT",17.1599484813673
100,100,0.2,"TT",20.7169608926073
90,110,0.2,"TT",18.2145963756662
80,120,0.2,"TT",18.8568126975295
100,120,0.2,"TT",19.5945221669598
80,100,0.2,"TT",17.3795289032984
100,100,0.2,"TT",19.6155582720594
90,110,0.2,"TT",18.8118591965472
80,120,0.2,"TT",18.1418767671605
100,120,0.2,"TT",20.6789019735403
80,100,0.2,"TT",17.2145099680394
100,100,0.2,"TT",19.184151947365
90,110,0.2,"TT",17.9686610728188
80,120,0.2,"TT",19.3501020547936
100,120,0.2,"TT",21.0370523054435
80,100,0.2,"TT",16.6656033606796
100,100,0.2,"TT",20.9180922656622
90,110,0.2,"TT",20.2985649286985
80,120,0.2,"TT",18.2188929141019
100,120,0.2,"TT",19.8766919124477
80,100,0.2,"TT",14.9917675969322
100,100,0.2,"TT",19.761354564575
90,110,0.2,"TT",18.9935115698
80,120,0.2,"TT",19.3234566491052
100,120,0.2,"TT",19.8970477062781
80,100,0.2,"TT",18.0815993052614
100,100,0.2,"TT",19.6681420596853
90,110,0.2,"TT",20.1552188353834
80,120,0.2,"TT",18.1829338104812
100,120,0.2,"TT",19.7220257791429
80,100,0.2,"TT",16.9987018933985
100,100,0.2,"TT",18.9027062078668
90,110,0.2,"TT",20.3965659087975
80,120,0.2,"TT",19.608151134623
100,120,0.2,"TT",18.4266652695654
80,100,0.2,"TT",17.774044437506
100,100,0.2,"TT",19.0508290102638
90,110,0.2,"TT",18.4569515813567
80,120,0.2,"TT",18.7836935577991
100,120,0.2,"TT",19.4325969886698
80,100,0.2,"TT",16.196835256447
100,100,0.2,"TT",19.9578491936034
90,110,0.2,"TT",18.6359044632759
80,120,0.2,"TT",19.8981339961062
100,120,0.2,"TT",21.6034238284997
80,100,0.2,"TT",14.6357997332474
100,100,0.2,"TT",19.5613787646915
90,110,0.2,"TT",19.3218555591749
80,120,0.2,"TT",17.2964790637086
100,120,0.2,"TT",18.8000806174599
80,100,0.2,"TT",16.0680295404956
100,100,0.2,"TT",16.4566099437326
90,110,0.2,"TT",18.793504264183
80,120,0.2,"TT",20.3017120562521
100,120,0.2,"TT",19.8261483769255
80,100,0.2,"TT",16.2872198208999
100,100,0.2,"TT",19.1105253734193
90,110,0.2,"TT",20.6470961088144
80,120,0.2,"TT",19.2474184065928
100,120,0.2,"TT",20.4083407608978
80,100,0.2,"TT",16.3686082916993
100,100,0.2,"TT",18.9862519479882
90,110,0.2,"TT",17.9020963684881
80,120,0.2,"TT",20.6192510810384
100,120,0.2,"TT",19.8769324863691
80,100,0.2,"TT",17.2837910037792
100,100,0.2,"TT",20.3917266092452
90,110,0.2,"TT",20.2431712650209
80,120,0.2,"TT",18.7067413181931
100,120,0.2,"TT",20.176042693794
80,100,0.2,"TT",14.8964783576783
100,100,0.2,"TT",18.9867924450385
90,110,0.2,"TT",19.5275689175164
80,120,0.2,"TT",20.0680616076162
100,120,0.2,"TT",18.8574331834018
80,100,0.2,"TT",16.6511554962226
100,100,0.2,"TT",19.5402304855019
90,110,0.2,"TT",19.0286767878064
80,120,0.2,"TT",20.6618383108611
100,120,0.2,"TT",20.4898169280033
80,100,0.2,"TT",16.4485224715075
100,100,0.2,"TT",20.3970087838315
90,110,0.2,"TT",19.2299445393816
80,120,0.2,"TT",18.9945747735749
100,120,0.2,"TT",22.3612504089336
80,100,0.2,"TT",17.1916581717634
100,100,0.2,"TT",18.8253812452789
90,110,0.2,"TT",23.2011454508245
80,120,0.2,"TT",18.153707116206
100,120,0.2,"TT",19.3002863912196
80,100,0.2,"TT",14.9232290415736
100,100,0.2,"TT",19.8461889199421
90,110,0.2,"TT",18.9367410274941
80,120,0.2,"TT",19.2839742554952
100,120,0.2,"TT",21.6985177630435
80,100,0.2,"TT",16.5413749088423
100,100,0.2,"TT",18.1585405058126
90,110,0.2,"TT",17.2761699826192
80,120,0.2,"TT",19.4199073447883
100,120,0.2,"TT",19.0697575413962
80,100,0.2,"TT",17.2518586764468
100,100,0.2,"TT",21.0644983412284
90,110,0.2,"TT",21.2611598714193
80,120,0.2,"TT",18.3913777370211
100,120,0.2,"TT",20.3240837531727
80,100,0.2,"TT",16.9263003197638
100,100,0.2,"TT",20.2891615087417
90,110,0.2,"TT",17.7024604900677
80,120,0.2,"TT",19.1346816427249
100,120,0.2,"TT",20.4945117268957
80,100,0.2,"TT",17.357938773965
100,100,0.2,"TT",21.3413805882796
90,110,0.2,"TT",18.8429570225384
