"Tile.Size","Match.Score","Prev.Length","Prev.Type","Browse.Time"
0.3,100,120,"TT",19.837038222126
0.1,80,100,"TT",15.551446013223
0.1,100,120,"TT",20.6449466048188
0.3,80,120,"TT",19.4385289136431
0.3,100,100,"TT",19.012053422356
0.1,80,120,"TT",19.3179562173003
0.1,100,100,"TT",18.5843038747019
0.3,80,100,"TT",17.6219055470637
0.3,100,120,"TT",20.1318233531877
0.1,80,100,"TT",17.116216960295
0.1,100,120,"TT",19.7214502988353
0.3,80,120,"TT",19.6391773990982
0.3,100,100,"TT",17.8905459232628
0.1,80,120,"TT",18.9605858838704
0.1,100,100,"TT",18.5067447238534
0.3,80,100,"TT",15.9026900367789
0.3,100,120,"TT",20.3044530908015
0.1,80,100,"TT",16.4225564880224
0.1,100,120,"TT",20.1943079984425
0.3,80,120,"TT",19.3362631332552
0.3,100,100,"TT",18.1281887462712
0.1,80,120,"TT",19.8788623397432
0.1,100,100,"TT",19.6463933395987
0.3,80,100,"TT",15.9698094168156
0.3,100,120,"TT",19.1875661773168
0.1,80,100,"TT",18.4800727212112
0.1,100,120,"TT",19.5112966399571
0.3,80,120,"TT",20.0565159776266
0.3,100,100,"TT",20.0374468429222
0.1,80,120,"TT",19.0832722503139
0.1,100,100,"TT",19.0063882937727
0.3,80,100,"TT",16.384497472029
0.3,100,120,"TT",18.461869496628
0.1,80,100,"TT",16.5569274085124
0.1,100,120,"TT",19.7693421336341
0.3,80,120,"TT",18.2335798301163
0.3,100,100,"TT",18.2007030625716
0.1,80,120,"TT",18.4680171089703
0.1,100,100,"TT",19.9292003577511
0.3,80,100,"TT",16.5359132443115
0.3,100,120,"TT",21.782575695225
0.1,80,100,"TT",17.5018951585215
0.1,100,120,"TT",20.7393524330355
0.3,80,120,"TT",19.3235467071079
0.3,100,100,"TT",19.7710419692681
0.1,80,120,"TT",17.7435821476922
0.1,100,100,"TT",21.3562443616639
0.3,80,100,"TT",16.7219185312799
0.3,100,120,"TT",19.3227656194905
0.1,80,100,"TT",14.4763608665851
0.1,100,120,"TT",20.0024297778208
0.3,80,120,"TT",19.0457983616724
0.3,100,100,"TT",19.9457248063026
0.1,80,120,"TT",21.1630266969431
0.1,100,100,"TT",21.0050000727555
0.3,80,100,"TT",15.7330698811974
0.3,100,120,"TT",18.2231712633246
0.1,80,100,"TT",16.7674780431893
0.1,100,120,"TT",21.1235712883837
0.3,80,120,"TT",19.3028334846916
0.3,100,100,"TT",18.3747056527757
0.1,80,120,"TT",19.6399721488932
0.1,100,100,"TT",19.6381557190597
0.3,80,100,"TT",17.8291880991747
0.3,100,120,"TT",19.6691295238362
0.1,80,100,"TT",15.7776247567166
0.1,100,120,"TT",18.0748838413099
0.3,80,120,"TT",20.2117174312743
0.3,100,100,"TT",20.3745804725599
0.1,80,120,"TT",21.7308136792661
0.1,100,100,"TT",18.6834849555678
0.3,80,100,"TT",15.3561953186068
0.3,100,120,"TT",19.8720047379084
0.1,80,100,"TT",15.3555541157912
0.1,100,120,"TT",20.2939269800325
0.3,80,120,"TT",17.5914596966253
0.3,100,100,"TT",19.5764604516083
0.1,80,120,"TT",20.9424822264107
0.1,100,100,"TT",18.0563843983763
0.3,80,100,"TT",16.6088038065336
0.3,100,120,"TT",21.6788417960159
0.1,80,100,"TT",17.4263538290018
0.1,100,120,"TT",20.2316198069434
0.3,80,120,"TT",19.3265995568145
0.3,100,100,"TT",19.4414548777865
0.1,80,120,"TT",18.8156871198506
0.1,100,100,"TT",21.490635109304
0.3,80,100,"TT",16.8744935434564
0.3,100,120,"TT",20.1164942975913
0.1,80,100,"TT",15.6480888615272
0.1,100,120,"TT",18.5915763999718
0.3,80,120,"TT",18.5219353066753
0.3,100,100,"TT",18.6406637173905
0.1,80,120,"TT",20.6385633495329
0.1,100,100,"TT",20.1463610226176
0.3,80,100,"TT",16.6116091303001
0.3,100,120,"TT",19.1608060164872
0.1,80,100,"TT",17.0609711107495
0.1,100,120,"TT",20.5075800485582
0.3,80,120,"TT",19.2473792614868
0.3,100,100,"TT",18.4155925833112
0.1,80,120,"TT",18.0862953837033
0.1,100,100,"TT",19.8846095303262
0.3,80,100,"TT",16.4229752863684
0.3,100,120,"TT",20.3207996423382
0.1,80,100,"TT",15.7503519981343
0.1,100,120,"TT",20.7654205802515
0.3,80,120,"TT",18.7053807379956
0.3,100,100,"TT",18.3394679209024
0.1,80,120,"TT",17.9665569290605
0.1,100,100,"TT",19.9345666317821
0.3,80,100,"TT",16.0400629849835
0.3,100,120,"TT",20.6005168486493
0.1,80,100,"TT",15.8030177428101
0.1,100,120,"TT",20.4709300275348
0.3,80,120,"TT",21.642997371763
0.3,100,100,"TT",20.6897830781682
0.1,80,120,"TT",20.0343049723632
0.1,100,100,"TT",17.9843125846208
0.3,80,100,"TT",17.0707270001287
0.3,100,120,"TT",18.1088085956462
0.1,80,100,"TT",16.5362917943966
0.1,100,120,"TT",20.4573415459487
0.3,80,120,"TT",20.3827463326476
0.3,100,100,"TT",21.5834623748353
0.1,80,120,"TT",20.1566275909854
0.1,100,100,"TT",17.7196942305394
0.3,80,100,"TT",16.8554177450463
0.3,100,120,"TT",19.6057957832409
0.1,80,100,"TT",16.1993441336151
0.1,100,120,"TT",19.7113755582944
0.3,80,120,"TT",21.9047044711542
0.3,100,100,"TT",19.3642626852854
0.1,80,120,"TT",16.9239375148071
0.1,100,100,"TT",18.0706359005106
0.3,80,100,"TT",16.4585072733584
0.3,100,120,"TT",20.9502119029346
0.1,80,100,"TT",15.1574698685859
0.1,100,120,"TT",18.8223452580659
0.3,80,120,"TT",19.0447622465956
0.3,100,100,"TT",19.5468486305951
0.1,80,120,"TT",18.3698090915156
0.1,100,100,"TT",17.6795937220436
0.3,80,100,"TT",15.9104228379186
0.3,100,120,"TT",19.5275374886063
0.1,80,100,"TT",16.4992549339601
0.1,100,120,"TT",18.8679265868613
0.3,80,120,"TT",19.0205398896618
0.3,100,100,"TT",18.7211952987445
0.1,80,120,"TT",19.7374675032963
0.1,100,100,"TT",18.5027737002971
0.3,80,100,"TT",14.083145774816
0.3,100,120,"TT",19.6774027198295
0.1,80,100,"TT",15.186760190735
0.1,100,120,"TT",21.1446055801249
0.3,80,120,"TT",19.7231033824672
0.3,100,100,"TT",18.8607655883527
0.1,80,120,"TT",21.2114796920014
0.1,100,100,"TT",18.6197045196706
0.3,80,100,"TT",17.9797249113182
0.3,100,120,"TT",19.7253616448952
0.1,80,100,"TT",16.9482414334625
0.1,100,120,"TT",21.2712806744896
0.3,80,120,"TT",19.2234385394987
0.3,100,100,"TT",17.5964087331822
0.1,80,120,"TT",19.2500003848448
0.1,100,100,"TT",19.4577200420699
0.3,80,100,"TT",16.3270408267915
0.3,100,120,"TT",20.0416639962211
0.1,80,100,"TT",16.5215723432396
0.1,100,120,"TT",21.0505309100478
0.3,80,120,"TT",18.9910421778768
0.3,100,100,"TT",19.9294675801845
0.1,80,120,"TT",19.3713560175495
0.1,100,100,"TT",18.2437430407814
0.3,80,100,"TT",14.7968802505659
0.3,100,120,"TT",19.578135718618
0.1,80,100,"TT",17.8608947728477
0.1,100,120,"TT",20.5147987729425
0.3,80,120,"TT",18.4825691649853
0.3,100,100,"TT",19.8190919987806
0.1,80,120,"TT",19.8759568799916
0.1,100,100,"TT",20.8581677357185
0.3,80,100,"TT",16.3458076140708
0.3,100,120,"TT",19.890411238604
0.1,80,100,"TT",17.5176823727196
0.1,100,120,"TT",20.6467958040502
0.3,80,120,"TT",19.2190065895311
0.3,100,100,"TT",17.9702239651908
0.1,80,120,"TT",19.0180944308656
0.1,100,100,"TT",18.9662698776816
0.3,80,100,"TT",15.4116906914145
0.3,100,120,"TT",22.5029226015738
0.1,80,100,"TT",16.3090978711197
0.1,100,120,"TT",18.5948715042974
0.3,80,120,"TT",17.8973998697636
0.3,100,100,"TT",19.3078128122364
0.1,80,120,"TT",19.1666966315694
0.1,100,100,"TT",21.9916916610145
0.3,80,100,"TT",18.6827620100025
0.3,100,120,"TT",20.6370808538219
0.1,80,100,"TT",16.4978349225456
0.1,100,120,"TT",19.5881012327179
0.3,80,120,"TT",20.1404831719437
0.3,100,100,"TT",19.6592965972637
0.1,80,120,"TT",19.8910980895588
0.1,100,100,"TT",19.2220398287271
0.3,80,100,"TT",16.4185288462057
0.3,100,120,"TT",19.5332595775945
0.1,80,100,"TT",15.6235902801756
0.1,100,120,"TT",19.1641397028071
0.3,80,120,"TT",18.5282193493619
0.3,100,100,"TT",20.6434876163452
0.1,80,120,"TT",17.2245413825141
0.1,100,100,"TT",18.014993497965
0.3,80,100,"TT",15.703107530299
0.3,100,120,"TT",19.6850784374994
0.1,80,100,"TT",17.2372455476753
0.1,100,120,"TT",19.8905119323764
0.3,80,120,"TT",19.8983373626532
0.3,100,100,"TT",18.1602751066126
0.1,80,120,"TT",18.4376498040873
0.1,100,100,"TT",18.8197941441592
0.3,80,100,"TT",16.4542390239797
0.3,100,120,"TT",20.1007161708204
0.1,80,100,"TT",14.6468416228016
0.1,100,120,"TT",20.2272181359992
0.3,80,120,"TT",19.7776485825935
0.3,100,100,"TT",17.7628818607403
0.1,80,120,"TT",18.107543153813
0.1,100,100,"TT",20.2291886413822
0.3,80,100,"TT",15.3359328045856
0.3,100,120,"TT",20.0910794272139
0.1,80,100,"TT",16.5092607395315
0.1,100,120,"TT",20.588231493746
0.3,80,120,"TT",18.5364302915458
0.3,100,100,"TT",19.7647278042392
0.1,80,120,"TT",19.1329222360477
0.1,100,100,"TT",18.1857055630675
0.3,80,100,"TT",16.0438911465632
0.3,100,120,"TT",17.9961584327646
0.1,80,100,"TT",15.5872777949818
0.1,100,120,"TT",18.9842150448899
0.3,80,120,"TT",20.6326428202937
0.3,100,100,"TT",18.833591712929
0.1,80,120,"TT",19.6111889052198
0.1,100,100,"TT",19.941086767618
0.3,80,100,"TT",17.1070537856861
0.3,100,120,"TT",18.7661206117259
0.1,80,100,"TT",16.4405933055342
0.1,100,120,"TT",20.1409741754461
0.3,80,120,"TT",18.2896154297527
0.3,100,100,"TT",19.389643853428
0.1,80,120,"TT",18.7437723932442
0.1,100,100,"TT",20.1117515502681
0.3,80,100,"TT",15.9071668415182
0.3,100,120,"TT",20.455780811393
0.1,80,100,"TT",16.2714672985362
0.1,100,120,"TT",19.9169698869435
0.3,80,120,"TT",18.1911775104886
0.3,100,100,"TT",18.9491507628014
0.1,80,120,"TT",19.7633904492137
0.1,100,100,"TT",19.1802542717243
0.3,80,100,"TT",15.5747151543004
0.3,100,120,"TT",18.236163911037
0.1,80,100,"TT",16.5013763914774
0.1,100,120,"TT",20.3894998915269
0.3,80,120,"TT",19.8842344954981
0.3,100,100,"TT",18.1777940434517
0.1,80,120,"TT",17.3234222068682
0.1,100,100,"TT",19.1324955517834
0.3,80,100,"TT",15.22276554832
0.3,100,120,"TT",19.1343183709082
0.1,80,100,"TT",16.7705593086605
0.1,100,120,"TT",19.5573920642704
0.3,80,120,"TT",17.2930870363958
0.3,100,100,"TT",19.2113952523712
0.1,80,120,"TT",17.3811235669254
0.1,100,100,"TT",18.7002176537404
0.3,80,100,"TT",16.063500184705
0.3,100,120,"TT",20.2187140300436
0.1,80,100,"TT",15.8513456431574
0.1,100,120,"TT",20.6615111716286
0.3,80,120,"TT",18.4722299727418
0.3,100,100,"TT",18.8120721357501
0.1,80,120,"TT",17.630577251808
0.1,100,100,"TT",20.8851286777959
0.3,80,100,"TT",14.8107085665762
0.3,100,120,"TT",20.2593375770547
0.1,80,100,"TT",18.0872376280766
0.1,100,120,"TT",22.2585152153614
0.3,80,120,"TT",20.1654010590867
0.3,100,100,"TT",20.1710071806458
0.1,80,120,"TT",21.3649736656971
0.1,100,100,"TT",21.3998697835051
0.3,80,100,"TT",15.4823065633836
0.3,100,120,"TT",20.7066479186733
0.1,80,100,"TT",15.9577013572676
0.1,100,120,"TT",19.3394968815166
0.3,80,120,"TT",17.3153819637985
0.3,100,100,"TT",19.1479223551841
0.1,80,120,"TT",18.2855634873337
0.1,100,100,"TT",21.3068530930429
0.3,80,100,"TT",17.419464798315
0.3,100,120,"TT",18.5953021671823
0.1,80,100,"TT",16.2409214551032
0.1,100,120,"TT",19.826585666955
0.3,80,120,"TT",19.4479961099455
0.3,100,100,"TT",20.1698395074134
0.1,80,120,"TT",19.5453067841016
0.1,100,100,"TT",19.94507317103
0.3,80,100,"TT",15.0063206416885
0.3,100,120,"TT",20.8491298010726
0.1,80,100,"TT",14.7204258181074
0.1,100,120,"TT",19.4750637993769
0.3,80,120,"TT",17.2318035567215
0.3,100,100,"TT",19.1659913683517
0.1,80,120,"TT",17.5140367003208
0.1,100,100,"TT",17.4389079027711
0.3,80,100,"TT",17.7515529913245
0.3,100,120,"TT",20.3959526278137
0.1,80,100,"TT",15.5799440317069
0.1,100,120,"TT",20.6725317022665
0.3,80,120,"TT",18.5715583769449
0.3,100,100,"TT",17.5912079661003
0.1,80,120,"TT",19.5124505369388
0.1,100,100,"TT",17.9029007838308
0.3,80,100,"TT",16.8599270369332
0.3,100,120,"TT",20.8855136405611
0.1,80,100,"TT",15.6517238716141
0.1,100,120,"TT",20.1046769718744
0.3,80,120,"TT",19.4730333227288
0.3,100,100,"TT",19.812724835544
0.1,80,120,"TT",18.5186752190398
0.1,100,100,"TT",19.4379607942186
0.3,80,100,"TT",16.892868351007
0.3,100,120,"TT",18.6108650535339
0.1,80,100,"TT",15.8527235031641
0.1,100,120,"TT",20.7890150761333
0.3,80,120,"TT",19.3076514445058
0.3,100,100,"TT",18.4270105967188
0.1,80,120,"TT",19.3479022442648
0.1,100,100,"TT",16.084149498316
0.3,80,100,"TT",16.3010395723295
0.3,100,120,"TT",19.4212498524377
0.1,80,100,"TT",15.2200575300336
0.1,100,120,"TT",19.0055063483783
0.3,80,120,"TT",18.4931517782553
0.3,100,100,"TT",19.8518977185311
0.1,80,120,"TT",18.794650992252
0.1,100,100,"TT",20.5936727381496
0.3,80,100,"TT",15.6601313170248
0.3,100,120,"TT",18.9101865234577
0.1,80,100,"TT",16.1622501101416
0.1,100,120,"TT",20.4909299883977
0.3,80,120,"TT",18.8067534383286
0.3,100,100,"TT",19.5875028889659
0.1,80,120,"TT",20.7945431803561
0.1,100,100,"TT",20.2047941009497
0.3,80,100,"TT",15.8967610876513
0.3,100,120,"TT",18.9703128947377
0.1,80,100,"TT",15.9144634181925
0.1,100,120,"TT",21.9144876688371
0.3,80,120,"TT",17.4312968783152
0.3,100,100,"TT",18.9260489919712
0.1,80,120,"TT",19.4375297779555
0.1,100,100,"TT",19.7313468907504
0.3,80,100,"TT",16.7680545436003
0.3,100,120,"TT",19.547814787121
0.1,80,100,"TT",15.2538613753087
0.1,100,120,"TT",20.5527721735463
0.3,80,120,"TT",18.2639675545535
0.3,100,100,"TT",17.3863230445316
0.1,80,120,"TT",18.5212977736348
0.1,100,100,"TT",21.0999937096766
0.3,80,100,"TT",16.6932782045099
0.3,100,120,"TT",17.5141456721332
0.1,80,100,"TT",14.650218351693
0.1,100,120,"TT",20.2647651809761
0.3,80,120,"TT",20.0070894300047
0.3,100,100,"TT",19.3592523293694
0.1,80,120,"TT",18.7162968257114
0.1,100,100,"TT",19.6126325979028
0.3,80,100,"TT",15.6661774141493
0.3,100,120,"TT",20.8671246973287
0.1,80,100,"TT",16.2089525652784
0.1,100,120,"TT",19.7791228457071
0.3,80,120,"TT",16.8287062472752
0.3,100,100,"TT",21.6107657880864
0.1,80,120,"TT",19.4435821251145
0.1,100,100,"TT",20.5245907344624
0.3,80,100,"TT",14.8001244084176
0.3,100,120,"TT",20.412526600365
0.1,80,100,"TT",15.407370050967
0.1,100,120,"TT",22.9026383881026
0.3,80,120,"TT",20.8079025340291
0.3,100,100,"TT",19.6927668910752
0.1,80,120,"TT",17.8883995596879
0.1,100,100,"TT",20.1933250718658
0.3,80,100,"TT",15.8166103633615
0.3,100,120,"TT",19.3538409479706
0.1,80,100,"TT",17.9628748236833
0.1,100,120,"TT",20.0942827734419
0.3,80,120,"TT",19.9067625426764
0.3,100,100,"TT",19.1566084586097
0.1,80,120,"TT",20.1826026662117
0.1,100,100,"TT",18.7581387267647
0.3,80,100,"TT",16.2045480663569
0.3,100,120,"TT",20.3860890387414
0.1,80,100,"TT",14.2037236729
0.1,100,120,"TT",18.9486978468876
0.3,80,120,"TT",18.6418896895034
0.3,100,100,"TT",18.6811315040166
0.1,80,120,"TT",20.3825208183475
0.1,100,100,"TT",18.5893718142141
0.3,80,100,"TT",15.751479537366
0.3,100,120,"TT",18.7230647203986
0.1,80,100,"TT",16.8833110250778
0.1,100,120,"TT",19.6442981579865
0.3,80,120,"TT",19.3343521367783
0.3,100,100,"TT",20.4044987558336
0.1,80,120,"TT",18.5399326244353
0.1,100,100,"TT",19.1827576893172
0.3,80,100,"TT",16.8530104418439
0.3,100,120,"TT",21.078891484655
0.1,80,100,"TT",15.8441641843138
0.1,100,120,"TT",19.3004167649318
0.3,80,120,"TT",19.5445780520592
0.3,100,100,"TT",18.336708989574
0.1,80,120,"TT",18.2284277566484
0.1,100,100,"TT",18.2016686947652
0.3,80,100,"TT",15.770965652143
0.3,100,120,"TT",21.1789161224271
0.1,80,100,"TT",14.6426548057606
0.1,100,120,"TT",19.4998604551863
0.3,80,120,"TT",19.1103177382313
0.3,100,100,"TT",19.4745041291538
0.1,80,120,"TT",20.2575191121794
0.1,100,100,"TT",18.1639534171871
0.3,80,100,"TT",16.6349788446141
0.3,100,120,"TT",19.6718040495325
0.1,80,100,"TT",17.2757776172618
0.1,100,120,"TT",20.6452774883628
0.3,80,120,"TT",19.3976491192941
0.3,100,100,"TT",19.3911208694517
0.1,80,120,"TT",18.9599327210298
0.1,100,100,"TT",18.9360713538328
0.3,80,100,"TT",17.205582939737
0.3,100,120,"TT",21.0704150934343
0.1,80,100,"TT",15.2490557180913
0.1,100,120,"TT",18.5753207758255
0.3,80,120,"TT",19.4846338633121
0.3,100,100,"TT",18.0962691495073
0.1,80,120,"TT",16.5900324195435
0.1,100,100,"TT",18.9556374716156
0.3,80,100,"TT",15.588172866097
0.3,100,120,"TT",20.0245404953849
0.1,80,100,"TT",15.627688702154
0.1,100,120,"TT",19.9261557047205
0.3,80,120,"TT",19.8275070434132
0.3,100,100,"TT",19.2360979349182
0.1,80,120,"TT",19.6747608623225
0.1,100,100,"TT",19.1514670758395
0.3,80,100,"TT",17.7143089460567
0.3,100,120,"TT",19.6629181315008
0.1,80,100,"TT",16.2809942467692
0.1,100,120,"TT",18.0476288041598
0.3,80,120,"TT",18.2945587553066
0.3,100,100,"TT",20.0269934432222
0.1,80,120,"TT",19.120301640898
0.1,100,100,"TT",19.6472558314526
0.3,80,100,"TT",17.32239620635
0.3,100,120,"TT",19.0814555520887
0.1,80,100,"TT",16.8588076473365
0.1,100,120,"TT",19.4858449076161
0.3,80,120,"TT",20.3648464065702
0.3,100,100,"TT",20.7132914884554
0.1,80,120,"TT",18.0028215268524
0.1,100,100,"TT",19.7355646159022
0.3,80,100,"TT",13.4026660812783
0.3,100,120,"TT",19.4403578179448
0.1,80,100,"TT",14.783092027177
0.1,100,120,"TT",19.8420982335124
0.3,80,120,"TT",22.2993851831844
0.3,100,100,"TT",19.7907612225339
0.1,80,120,"TT",18.108879927098
0.1,100,100,"TT",19.5773517503539
0.3,80,100,"TT",15.6226217399516
0.3,100,120,"TT",20.9099458924524
0.1,80,100,"TT",14.9938867342582
0.1,100,120,"TT",20.5932663983393
0.3,80,120,"TT",19.7522070605406
0.3,100,100,"TT",19.7055894148306
0.1,80,120,"TT",20.8849423599739
0.1,100,100,"TT",20.0183936478385
0.3,80,100,"TT",14.8837772289743
0.3,100,120,"TT",20.5383352473464
0.1,80,100,"TT",16.3882948478071
0.1,100,120,"TT",22.5840378586018
0.3,80,120,"TT",21.0301008536397
0.3,100,100,"TT",20.1133053513206
0.1,80,120,"TT",18.5784991732501
0.1,100,100,"TT",19.7298075355286
0.3,80,100,"TT",15.7478573600309
0.3,100,120,"TT",19.9691925897325
0.1,80,100,"TT",16.316650189319
0.1,100,120,"TT",19.0522596685645
0.3,80,120,"TT",19.4620948480733
0.3,100,100,"TT",18.6333961582955
0.1,80,120,"TT",20.5472760992842
0.1,100,100,"TT",18.3348847273833
0.3,80,100,"TT",15.6237112233797
0.3,100,120,"TT",19.8367247528506
0.1,80,100,"TT",17.7626800386655
0.1,100,120,"TT",19.6627123591126
0.3,80,120,"TT",19.6397567784423
0.3,100,100,"TT",18.9059144359001
0.1,80,120,"TT",19.5752469385312
0.1,100,100,"TT",19.0299233816237
0.3,80,100,"TT",15.8884877285313
0.3,100,120,"TT",20.9503164403795
0.1,80,100,"TT",14.7889025755665
0.1,100,120,"TT",20.4711029729508
0.3,80,120,"TT",18.7375582926103
0.3,100,100,"TT",19.6483708661905
0.1,80,120,"TT",18.0988927431498
0.1,100,100,"TT",19.8079429559203
0.3,80,100,"TT",16.9748565265876
0.3,100,120,"TT",20.9194625944992
0.1,80,100,"TT",14.9860072663989
0.1,100,120,"TT",21.0410739660403
0.3,80,120,"TT",20.7324560929028
0.3,100,100,"TT",20.636491789531
0.1,80,120,"TT",16.7856026646071
0.1,100,100,"TT",18.7259696614338
0.3,80,100,"TT",15.9645009843095
0.3,100,120,"TT",19.7406423611954
0.1,80,100,"TT",15.4976686603408
0.1,100,120,"TT",19.8937003647543
0.3,80,120,"TT",19.1410505383291
0.3,100,100,"TT",17.7701982913851
0.1,80,120,"TT",17.0120031710906
0.1,100,100,"TT",20.2565351417574
0.3,80,100,"TT",17.1507746478203
0.3,100,120,"TT",19.8707591914379
0.1,80,100,"TT",16.0539880216281
0.1,100,120,"TT",21.0294404763403
0.3,80,120,"TT",20.0847927607209
0.3,100,100,"TT",19.2339468759184
0.1,80,120,"TT",20.0549685558369
0.1,100,100,"TT",17.6501476904128
0.3,80,100,"TT",15.0864208796795
0.3,100,120,"TT",20.9979677524838
0.1,80,100,"TT",15.6837671907269
0.1,100,120,"TT",18.8665701227198
0.3,80,120,"TT",18.3443560031145
0.3,100,100,"TT",19.3865689284175
0.1,80,120,"TT",19.5467743113326
0.1,100,100,"TT",18.1772814837619
0.3,80,100,"TT",15.807149969477
0.3,100,120,"TT",19.8216744201061
0.1,80,100,"TT",16.6577706746782
0.1,100,120,"TT",21.779201126503
0.3,80,120,"TT",17.8728533942435
0.3,100,100,"TT",18.9148299866187
0.1,80,120,"TT",20.4642947518117
0.1,100,100,"TT",20.4298991455874
0.3,80,100,"TT",17.5153064891013
0.3,100,120,"TT",20.5622569465563
0.1,80,100,"TT",15.8933239685178
0.1,100,120,"TT",20.2918900900845
0.3,80,120,"TT",18.3740533824294
0.3,100,100,"TT",19.395153697333
0.1,80,120,"TT",19.6688394891936
0.1,100,100,"TT",21.1004683135017
0.3,80,100,"TT",15.581797551098
0.3,100,120,"TT",19.0699680357081
0.1,80,100,"TT",16.5294509961739
0.1,100,120,"TT",19.3419000494495
0.3,80,120,"TT",19.3038566493107
0.3,100,100,"TT",22.2548308031191
0.1,80,120,"TT",18.3558668118998
0.1,100,100,"TT",20.7761099358634
0.3,80,100,"TT",14.9879774276511
0.3,100,120,"TT",20.1347699868994
0.1,80,100,"TT",15.5196754210198
0.1,100,120,"TT",19.6858456171776
0.3,80,120,"TT",19.5743797566996
0.3,100,100,"TT",18.7528504395061
0.1,80,120,"TT",18.9153597560781
0.1,100,100,"TT",20.9038983922536
0.3,80,100,"TT",16.102849243227
0.3,100,120,"TT",19.7431781766178
0.1,80,100,"TT",13.5395743122287
0.1,100,120,"TT",20.0192889543159
0.3,80,120,"TT",20.0473830077012
0.3,100,100,"TT",19.7839766249498
0.1,80,120,"TT",17.9531753974477
0.1,100,100,"TT",19.3778658731125
0.3,80,100,"TT",14.4596017837358
0.3,100,120,"TT",18.6902850105329
0.1,80,100,"TT",15.5642941461954
0.1,100,120,"TT",19.5852613969996
0.3,80,120,"TT",19.0431020154838
0.3,100,100,"TT",19.7981943486994
0.1,80,120,"TT",21.0858011703129
0.1,100,100,"TT",18.2953021613953
0.3,80,100,"TT",15.4772524281327
0.3,100,120,"TT",21.5418794877128
0.1,80,100,"TT",14.2739888518475
0.1,100,120,"TT",20.0403067283186
0.3,80,120,"TT",19.9544484201483
0.3,100,100,"TT",19.8985986872328
0.1,80,120,"TT",18.8955288811946
0.1,100,100,"TT",19.8234355082205
0.3,80,100,"TT",16.4815971612251
0.3,100,120,"TT",19.4834963474491
0.1,80,100,"TT",16.7199971596952
0.1,100,120,"TT",19.0080261870733
0.3,80,120,"TT",20.2168120166971
0.3,100,100,"TT",16.5083633278066
0.1,80,120,"TT",21.0309472120602
0.1,100,100,"TT",19.3957273243656
0.3,80,100,"TT",16.959187038626
0.3,100,120,"TT",21.2059243770073
0.1,80,100,"TT",16.9117720812038
0.1,100,120,"TT",19.6872794012709
0.3,80,120,"TT",19.9807440781864
0.3,100,100,"TT",18.736854463002
0.1,80,120,"TT",20.0128116399827
0.1,100,100,"TT",22.5554180991262
0.3,80,100,"TT",17.0017162706088
