"Match.Score","Prev.Length","Tile.Size","Prev.Type","Browse.Time"
67,110,0.2,"TT",15.6966588020012
77,90,0.2,"TT",12.7538035273957
57,90,0.2,"TT",13.5065571911944
67,70,0.2,"TT",10.1284690515002
67,110,0.2,"TT",16.2876591883624
77,90,0.2,"TT",14.3936350455932
57,90,0.2,"TT",13.5630638776769
67,70,0.2,"TT",8.64345779733078
67,110,0.2,"TT",15.0806739064116
77,90,0.2,"TT",10.1012979879555
57,90,0.2,"TT",15.0006889904609
67,70,0.2,"TT",10.6614134582635
67,110,0.2,"TT",16.8444375704054
77,90,0.2,"TT",11.7240012656923
57,90,0.2,"TT",12.7042987029741
67,70,0.2,"TT",11.541335019346
67,110,0.2,"TT",17.0945522448182
77,90,0.2,"TT",15.826474468263
57,90,0.2,"TT",14.2802026270117
67,70,0.2,"TT",10.9063656269797
67,110,0.2,"TT",17.6334675079208
77,90,0.2,"TT",13.5597145366355
57,90,0.2,"TT",15.5910251843833
67,70,0.2,"TT",12.8096158409243
67,110,0.2,"TT",15.2753679977377
77,90,0.2,"TT",14.3359149541568
57,90,0.2,"TT",13.3335587219313
67,70,0.2,"TT",10.7211353845296
67,110,0.2,"TT",16.8172347375187
77,90,0.2,"TT",12.0799982257415
57,90,0.2,"TT",13.5124537501238
67,70,0.2,"TT",10.92913425196
67,110,0.2,"TT",17.3859465734674
77,90,0.2,"TT",13.6333400158541
57,90,0.2,"TT",15.4130521509842
67,70,0.2,"TT",10.8897584692891
67,110,0.2,"TT",16.9668204985298
77,90,0.2,"TT",12.8815326924251
57,90,0.2,"TT",14.6103275983799
67,70,0.2,"TT",10.7463307591542
67,110,0.2,"TT",17.7196253064547
77,90,0.2,"TT",14.3563813555994
57,90,0.2,"TT",14.1816215252602
67,70,0.2,"TT",10.2375549536759
67,110,0.2,"TT",15.672787660185
77,90,0.2,"TT",11.9140794200807
57,90,0.2,"TT",13.1754133564164
67,70,0.2,"TT",10.7916569617188
67,110,0.2,"TT",16.8762483524888
77,90,0.2,"TT",11.6621975338421
57,90,0.2,"TT",14.8820199148038
67,70,0.2,"TT",11.2699689644684
67,110,0.2,"TT",16.1336286610392
77,90,0.2,"TT",14.3701486774399
57,90,0.2,"TT",16.2226367544583
67,70,0.2,"TT",9.36886549304458
67,110,0.2,"TT",16.6988427830008
77,90,0.2,"TT",12.2678209474856
57,90,0.2,"TT",14.4701421304644
67,70,0.2,"TT",11.450251019058
67,110,0.2,"TT",15.9540101970775
77,90,0.2,"TT",13.1167179258735
57,90,0.2,"TT",12.9608505999115
67,70,0.2,"TT",8.94014229276231
67,110,0.2,"TT",16.7904946239497
77,90,0.2,"TT",13.7808587213201
57,90,0.2,"TT",13.3099468600295
67,70,0.2,"TT",11.8868308245198
67,110,0.2,"TT",18.1336586813427
77,90,0.2,"TT",11.907886948858
57,90,0.2,"TT",12.8736959902174
67,70,0.2,"TT",10.7009226599426
67,110,0.2,"TT",15.6621935451718
77,90,0.2,"TT",11.075634611139
57,90,0.2,"TT",14.2031423159355
67,70,0.2,"TT",12.8577242559768
67,110,0.2,"TT",16.9679000679776
77,90,0.2,"TT",12.093342492972
57,90,0.2,"TT",14.5508708004586
67,70,0.2,"TT",9.38676598542784
67,110,0.2,"TT",16.237736871673
77,90,0.2,"TT",13.3429528139998
57,90,0.2,"TT",14.2130964598662
67,70,0.2,"TT",10.3013891386463
67,110,0.2,"TT",18.3708068336345
77,90,0.2,"TT",16.5361923572768
57,90,0.2,"TT",12.6411659597099
67,70,0.2,"TT",11.0571584505511
67,110,0.2,"TT",15.5104902636137
77,90,0.2,"TT",13.1546900046477
57,90,0.2,"TT",14.2992506770842
67,70,0.2,"TT",10.7663572305624
67,110,0.2,"TT",16.8294523963234
77,90,0.2,"TT",14.4638294963421
57,90,0.2,"TT",14.4144328836637
67,70,0.2,"TT",11.3426022486375
67,110,0.2,"TT",16.5164503834337
77,90,0.2,"TT",12.7686756673514
57,90,0.2,"TT",13.8129415788766
67,70,0.2,"TT",11.635051093797
67,110,0.2,"TT",15.815652536142
77,90,0.2,"TT",12.0879702949164
57,90,0.2,"TT",14.4608800075523
67,70,0.2,"TT",10.8652681126403
67,110,0.2,"TT",16.7216362953677
77,90,0.2,"TT",12.411568035795
57,90,0.2,"TT",15.8307566718836
67,70,0.2,"TT",10.6878496482251
67,110,0.2,"TT",16.0624588491491
77,90,0.2,"TT",12.6423921294911
57,90,0.2,"TT",14.6199492906767
67,70,0.2,"TT",13.0186958118787
67,110,0.2,"TT",15.2235903348868
77,90,0.2,"TT",13.1917606884444
57,90,0.2,"TT",13.2673760382618
67,70,0.2,"TT",13.2487055833451
67,110,0.2,"TT",17.9615505506369
77,90,0.2,"TT",12.1148681672633
57,90,0.2,"TT",15.263242934884
67,70,0.2,"TT",11.0399655327662
67,110,0.2,"TT",18.8099151098473
77,90,0.2,"TT",12.1861056955102
57,90,0.2,"TT",14.6116715432243
67,70,0.2,"TT",10.3445960247895
67,110,0.2,"TT",15.859392921156
77,90,0.2,"TT",13.8813563262215
57,90,0.2,"TT",14.0823732576919
67,70,0.2,"TT",10.2558122533669
67,110,0.2,"TT",16.410345453327
77,90,0.2,"TT",13.524068768958
57,90,0.2,"TT",12.4906495815109
67,70,0.2,"TT",9.68071116996261
67,110,0.2,"TT",16.5063537033077
77,90,0.2,"TT",13.8219451427477
57,90,0.2,"TT",12.8259437388205
67,70,0.2,"TT",10.0192532006053
67,110,0.2,"TT",17.8755009907914
77,90,0.2,"TT",12.5729821407143
57,90,0.2,"TT",14.0557345698328
67,70,0.2,"TT",9.67488302308978
67,110,0.2,"TT",16.1427965579485
77,90,0.2,"TT",13.7225129086135
57,90,0.2,"TT",14.3484439513419
67,70,0.2,"TT",9.41242424309209
67,110,0.2,"TT",16.0828803804992
77,90,0.2,"TT",13.8591140217291
57,90,0.2,"TT",13.4981208327102
67,70,0.2,"TT",10.2869846544863
67,110,0.2,"TT",16.5222057797886
77,90,0.2,"TT",13.4755925134617
57,90,0.2,"TT",14.8208560952677
67,70,0.2,"TT",11.3274307903839
67,110,0.2,"TT",16.4760747190414
77,90,0.2,"TT",14.6046362499294
57,90,0.2,"TT",12.9526845539924
67,70,0.2,"TT",10.6241920378811
67,110,0.2,"TT",15.1951854776891
77,90,0.2,"TT",13.679381262719
57,90,0.2,"TT",13.5811801063253
67,70,0.2,"TT",11.2342379051591
67,110,0.2,"TT",16.883519725145
77,90,0.2,"TT",14.3895598527009
57,90,0.2,"TT",14.5338698675796
67,70,0.2,"TT",10.9511924888315
67,110,0.2,"TT",17.7719063625078
77,90,0.2,"TT",13.7894925957011
57,90,0.2,"TT",14.3641117766162
67,70,0.2,"TT",7.76594714300424
67,110,0.2,"TT",17.2635826955052
77,90,0.2,"TT",12.4014930635203
57,90,0.2,"TT",13.4458612038809
67,70,0.2,"TT",10.764446691019
67,110,0.2,"TT",17.0953136873238
77,90,0.2,"TT",12.900240229386
57,90,0.2,"TT",14.0003241153197
67,70,0.2,"TT",11.2988402528893
67,110,0.2,"TT",15.4405545694164
77,90,0.2,"TT",12.105142658192
57,90,0.2,"TT",13.7703746294723
67,70,0.2,"TT",10.2231493698417
67,110,0.2,"TT",18.856789486097
77,90,0.2,"TT",11.9189365076119
57,90,0.2,"TT",14.0376205542095
67,70,0.2,"TT",13.3601571159924
67,110,0.2,"TT",17.7648649784137
77,90,0.2,"TT",13.0443385041385
57,90,0.2,"TT",12.378675977314
67,70,0.2,"TT",10.1975819545361
67,110,0.2,"TT",16.6350890940001
77,90,0.2,"TT",14.2407615174589
57,90,0.2,"TT",13.382864463307
67,70,0.2,"TT",10.8539873728862
67,110,0.2,"TT",16.8402847741062
77,90,0.2,"TT",11.4909273551811
57,90,0.2,"TT",13.0594698525562
67,70,0.2,"TT",11.0853206228871
67,110,0.2,"TT",17.4096989828871
77,90,0.2,"TT",12.6883340660616
57,90,0.2,"TT",12.2635501065587
67,70,0.2,"TT",9.87966891494437
67,110,0.2,"TT",18.2645702409341
77,90,0.2,"TT",14.3353173392489
57,90,0.2,"TT",15.6516448212449
67,70,0.2,"TT",11.7502161653904
67,110,0.2,"TT",17.492543414812
77,90,0.2,"TT",14.5807665091897
57,90,0.2,"TT",15.9422141988197
67,70,0.2,"TT",9.93089320897712
67,110,0.2,"TT",17.3811416819168
77,90,0.2,"TT",13.3367487320974
57,90,0.2,"TT",14.6964029991193
67,70,0.2,"TT",10.3750027256395
67,110,0.2,"TT",16.3832320583576
77,90,0.2,"TT",10.7694866584775
57,90,0.2,"TT",15.0058624089149
67,70,0.2,"TT",10.0182914387513
67,110,0.2,"TT",19.4278112607777
77,90,0.2,"TT",11.7514943375229
57,90,0.2,"TT",13.2782721065377
67,70,0.2,"TT",9.96100695039001
67,110,0.2,"TT",17.9721194205747
77,90,0.2,"TT",13.902525311172
57,90,0.2,"TT",15.2997643603244
67,70,0.2,"TT",11.4596119570933
67,110,0.2,"TT",14.9360275977028
77,90,0.2,"TT",15.1786737370342
57,90,0.2,"TT",15.1000724328357
67,70,0.2,"TT",10.8685447995428
67,110,0.2,"TT",14.2918919429127
77,90,0.2,"TT",13.8586216320007
57,90,0.2,"TT",13.7402776566221
67,70,0.2,"TT",8.79156279993987
67,110,0.2,"TT",15.9425511588695
77,90,0.2,"TT",11.9287790914102
57,90,0.2,"TT",12.6059198005827
67,70,0.2,"TT",12.6906855283939
67,110,0.2,"TT",17.5039192690859
77,90,0.2,"TT",11.7978802882528
57,90,0.2,"TT",13.5678624610793
67,70,0.2,"TT",9.02128842546594
67,110,0.2,"TT",18.5280424056806
77,90,0.2,"TT",12.8793921074224
57,90,0.2,"TT",14.6625579385353
67,70,0.2,"TT",14.710080319379
67,110,0.2,"TT",15.6419968381154
77,90,0.2,"TT",13.8755867975601
57,90,0.2,"TT",13.2850439376062
67,70,0.2,"TT",12.2362682788673
67,110,0.2,"TT",17.3956204524407
77,90,0.2,"TT",13.2099227306122
57,90,0.2,"TT",11.866118721336
67,70,0.2,"TT",11.743000998475
67,110,0.2,"TT",18.5303161886584
77,90,0.2,"TT",13.5847979568332
57,90,0.2,"TT",15.4010654431391
67,70,0.2,"TT",11.5778424977162
67,110,0.2,"TT",15.3133164433892
77,90,0.2,"TT",12.5016957448693
57,90,0.2,"TT",13.6577993142867
67,70,0.2,"TT",9.71456370577163
67,110,0.2,"TT",16.4413375371667
77,90,0.2,"TT",13.2322435784315
57,90,0.2,"TT",13.581641968474
67,70,0.2,"TT",9.67909462735382
67,110,0.2,"TT",18.8438415939039
77,90,0.2,"TT",12.4450220910938
57,90,0.2,"TT",13.595231317252
67,70,0.2,"TT",8.79692489999269
67,110,0.2,"TT",17.2987143356373
77,90,0.2,"TT",13.7561737011458
57,90,0.2,"TT",12.512534162943
67,70,0.2,"TT",11.1276090744017
67,110,0.2,"TT",17.3106910974789
77,90,0.2,"TT",13.1277919466968
57,90,0.2,"TT",15.4162312315123
67,70,0.2,"TT",9.72245077553072
67,110,0.2,"TT",17.3931867696255
77,90,0.2,"TT",12.225351835748
57,90,0.2,"TT",13.4198489685211
67,70,0.2,"TT",9.87727778638306
67,110,0.2,"TT",17.8486337812173
77,90,0.2,"TT",12.7374630234181
57,90,0.2,"TT",13.173279677093
67,70,0.2,"TT",10.2559947452387
67,110,0.2,"TT",16.0216637872517
77,90,0.2,"TT",13.2860206944796
57,90,0.2,"TT",14.3137825268765
67,70,0.2,"TT",11.3097487120032
67,110,0.2,"TT",17.3003854582101
77,90,0.2,"TT",13.863354930586
57,90,0.2,"TT",14.4329814378328
67,70,0.2,"TT",10.7020208936207
67,110,0.2,"TT",15.7796675974642
77,90,0.2,"TT",13.881693703787
57,90,0.2,"TT",15.146201241855
67,70,0.2,"TT",11.2092141266764
67,110,0.2,"TT",16.559725634161
77,90,0.2,"TT",12.1604976750208
57,90,0.2,"TT",13.1432695626885
67,70,0.2,"TT",10.4320101366764
67,110,0.2,"TT",17.6113137535475
77,90,0.2,"TT",14.6686111341359
57,90,0.2,"TT",13.928203038869
67,70,0.2,"TT",11.911436303932
67,110,0.2,"TT",15.5938656545915
77,90,0.2,"TT",12.0421164817869
57,90,0.2,"TT",13.1373930087489
67,70,0.2,"TT",9.14632753536686
67,110,0.2,"TT",16.0691768125058
77,90,0.2,"TT",11.7318169750717
57,90,0.2,"TT",13.9911771724184
67,70,0.2,"TT",10.61689574574
67,110,0.2,"TT",17.1317964065341
77,90,0.2,"TT",10.9394014668822
57,90,0.2,"TT",13.5871680186169
67,70,0.2,"TT",11.9847430170063
67,110,0.2,"TT",18.1651282166776
77,90,0.2,"TT",12.4624457511963
57,90,0.2,"TT",14.5915583497584
67,70,0.2,"TT",11.8236774706162
67,110,0.2,"TT",17.5979603735245
77,90,0.2,"TT",14.1459327203914
57,90,0.2,"TT",13.2849404149658
67,70,0.2,"TT",12.0441174415441
67,110,0.2,"TT",16.384712813874
77,90,0.2,"TT",13.326290510401
57,90,0.2,"TT",14.2064840621754
67,70,0.2,"TT",11.5987559570969
67,110,0.2,"TT",14.8527461593097
77,90,0.2,"TT",14.3730701332808
57,90,0.2,"TT",15.0708028394039
67,70,0.2,"TT",11.8882285434287
67,110,0.2,"TT",16.9570229822369
77,90,0.2,"TT",12.2994685694805
57,90,0.2,"TT",14.6525237145964
67,70,0.2,"TT",10.2727983861934
67,110,0.2,"TT",17.595369533447
77,90,0.2,"TT",14.176031991974
57,90,0.2,"TT",14.3284626491667
67,70,0.2,"TT",10.5845201652926
67,110,0.2,"TT",19.3238211583287
